x0,x1,min_eig
4.736842105263157077e-01,4.736842105263157077e-01,-1.051482558250427246e+00
5.789473684210526550e-01,4.736842105263157077e-01,-1.295790433883666992e+00
6.842105263157893802e-01,4.736842105263157077e-01,-1.580123662948608398e+00
7.894736842105261054e-01,4.736842105263157077e-01,-1.864652395248413086e+00
8.947368421052630527e-01,4.736842105263157077e-01,-2.062912702560424805e+00
1.000000000000000000e+00,4.736842105263157077e-01,-2.091018915176391602e+00
-1.000000000000000000e+00,5.789473684210526550e-01,-3.968847095966339111e-01
-8.947368421052631637e-01,5.789473684210526550e-01,-5.119773864746093750e+00
-7.894736842105263275e-01,5.789473684210526550e-01,-1.313885211944580078e+00
-6.842105263157894912e-01,5.789473684210526550e-01,-2.381793975830078125e+01
-5.263157894736847364e-02,5.789473684210526550e-01,-6.419903784990310669e-02
5.263157894736836262e-02,5.789473684210526550e-01,-2.243781834840774536e-01
1.578947368421053099e-01,5.789473684210526550e-01,-3.972853720188140869e-01
2.631578947368420351e-01,5.789473684210526550e-01,-5.884429812431335449e-01
3.684210526315787604e-01,5.789473684210526550e-01,-7.909680008888244629e-01
4.736842105263157077e-01,5.789473684210526550e-01,-1.006146788597106934e+00
5.789473684210526550e-01,5.789473684210526550e-01,-1.255043983459472656e+00
6.842105263157893802e-01,5.789473684210526550e-01,-1.554114580154418945e+00
7.894736842105261054e-01,5.789473684210526550e-01,-1.873238444328308105e+00
8.947368421052630527e-01,5.789473684210526550e-01,-2.125422477722167969e+00
1.000000000000000000e+00,5.789473684210526550e-01,-2.208942890167236328e+00
-1.000000000000000000e+00,6.842105263157893802e-01,-2.204596519470214844e+00
-8.947368421052631637e-01,6.842105263157893802e-01,-4.295684814453125000e+00
-7.894736842105263275e-01,6.842105263157893802e-01,-6.021204376220703125e+01
-5.263157894736847364e-02,6.842105263157893802e-01,-5.718801543116569519e-02
5.263157894736836262e-02,6.842105263157893802e-01,-1.942373514175415039e-01
1.578947368421053099e-01,6.842105263157893802e-01,-3.565630912780761719e-01
2.631578947368420351e-01,6.842105263157893802e-01,-5.435128211975097656e-01
3.684210526315787604e-01,6.842105263157893802e-01,-7.461358308792114258e-01
4.736842105263157077e-01,6.842105263157893802e-01,-9.650371074676513672e-01
5.789473684210526550e-01,6.842105263157893802e-01,-1.221694469451904297e+00
6.842105263157893802e-01,6.842105263157893802e-01,-1.537245273590087891e+00
7.894736842105261054e-01,6.842105263157893802e-01,-1.887985229492187500e+00
8.947368421052630527e-01,6.842105263157893802e-01,-2.185184001922607422e+00
1.000000000000000000e+00,6.842105263157893802e-01,-2.312512159347534180e+00
-1.000000000000000000e+00,7.894736842105261054e-01,-3.008012056350708008e+00
-8.947368421052631637e-01,7.894736842105261054e-01,-6.469892501831054688e+00
-5.263157894736847364e-02,7.894736842105261054e-01,-5.042263865470886230e-02
5.263157894736836262e-02,7.894736842105261054e-01,-1.732321828603744507e-01
1.578947368421053099e-01,7.894736842105261054e-01,-3.239858746528625488e-01
2.631578947368420351e-01,7.894736842105261054e-01,-5.030440688133239746e-01
3.684210526315787604e-01,7.894736842105261054e-01,-7.038443088531494141e-01
4.736842105263157077e-01,7.894736842105261054e-01,-9.258662462234497070e-01
5.789473684210526550e-01,7.894736842105261054e-01,-1.188959360122680664e+00
6.842105263157893802e-01,7.894736842105261054e-01,-1.519298553466796875e+00
7.894736842105261054e-01,7.894736842105261054e-01,-1.902427434921264648e+00
8.947368421052630527e-01,7.894736842105261054e-01,-2.248558521270751953e+00
1.000000000000000000e+00,7.894736842105261054e-01,-2.422829627990722656e+00
-1.000000000000000000e+00,8.947368421052630527e-01,-4.540825843811035156e+00
-8.947368421052631637e-01,8.947368421052630527e-01,-8.874914795160293579e-02
-5.263157894736847364e-02,8.947368421052630527e-01,-5.166225880384445190e-02
5.263157894736836262e-02,8.947368421052630527e-01,-1.611974984407424927e-01
1.578947368421053099e-01,8.947368421052630527e-01,-2.972292006015777588e-01
2.631578947368420351e-01,8.947368421052630527e-01,-4.664889872074127197e-01
3.684210526315787604e-01,8.947368421052630527e-01,-6.658256053924560547e-01
4.736842105263157077e-01,8.947368421052630527e-01,-8.909020423889160156e-01
5.789473684210526550e-01,8.947368421052630527e-01,-1.156165361404418945e+00
6.842105263157893802e-01,8.947368421052630527e-01,-1.492879271507263184e+00
7.894736842105261054e-01,8.947368421052630527e-01,-1.903290987014770508e+00
8.947368421052630527e-01,8.947368421052630527e-01,-2.305341005325317383e+00
1.000000000000000000e+00,8.947368421052630527e-01,-2.543490886688232422e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.595456504821777344e+01
-7.894736842105263275e-01,1.000000000000000000e+00,-4.135854169726371765e-02
-6.842105263157894912e-01,1.000000000000000000e+00,-5.510387942194938660e-02
-5.789473684210526550e-01,1.000000000000000000e+00,-9.642902016639709473e-02
-5.263157894736847364e-02,1.000000000000000000e+00,-6.249880045652389526e-02
5.263157894736836262e-02,1.000000000000000000e+00,-1.552402526140213013e-01
1.578947368421053099e-01,1.000000000000000000e+00,-2.733080685138702393e-01
2.631578947368420351e-01,1.000000000000000000e+00,-4.326766133308410645e-01
3.684210526315787604e-01,1.000000000000000000e+00,-6.341659426689147949e-01
4.736842105263157077e-01,1.000000000000000000e+00,-8.669273257255554199e-01
5.789473684210526550e-01,1.000000000000000000e+00,-1.133664846420288086e+00
6.842105263157893802e-01,1.000000000000000000e+00,-1.464738368988037109e+00
7.894736842105261054e-01,1.000000000000000000e+00,-1.883327722549438477e+00
8.947368421052630527e-01,1.000000000000000000e+00,-2.332430362701416016e+00
1.000000000000000000e+00,1.000000000000000000e+00,-2.647822380065917969e+00
